,Name,Is Potentially Hazardous,Minimum Orbit Intersection,Absolute Magnitude,Close Approach Date,Miles per Hour,Miss Distance,First Observationv Date,Last Observationv Date
3045,(2015 PT227),False,.00383537,23.9,2015-08-29,20915.6621983277,2304803,2015-08-12,2015-08-23
3046,(2015 PV227),False,.154748,23.6,2015-08-08,13369.1260643595,14632046,2015-08-12,2015-09-08
3047,(2015 PW227),False,.051126,25.6,2015-08-22,23102.6334562519,5909760.5,2015-08-10,2015-08-21
3048,(2015 PD228),False,.273436,22.7,2015-08-03,5578.6667012438,25540816,2015-07-24,2015-09-04
3049,(2015 PA229),False,.117377,21.5,2015-08-20,22246.1433643486,18549028,2015-07-30,2015-11-06
3050,(2015 PL307),False,.00250667,25.7,2015-08-02,28008.4399142265,1017358.4375,2015-08-09,2015-08-19
3051,(2015 QB),False,.0332415,24.2,2015-08-02,11868.4316968363,3277739,2015-08-17,2015-09-08
3052,(2015 QE),False,.0625183,23.1,2015-07-29,39838.2521589607,6399962.5,2015-08-17,2015-08-19
3053,(2015 QK),False,.0139199,26.3,2015-08-19,18670.1672997394,1116557.625,2015-08-19,2015-08-21
3054,(2015 QJ3),False,.235811,20.8,2015-08-30,42601.4709620023,23342048,2015-08-14,2015-09-23
3055,(2015 QS8),False,.014151,27.0,2015-08-22,17428.6249165178,1194257,2015-08-22,2015-08-26
3056,(2015 QU8),False,.161434,24.2,2015-08-22,10654.4603129083,15243254,2015-08-21,2015-09-14
3057,(2015 QW8),False,.0254797,23.3,2015-07-21,22888.5811865719,3778492.25,2015-08-21,2015-09-07
3058,(2015 QA9),False,.0384349,25.2,2015-08-20,16865.5806483256,3499469.25,2015-08-22,2015-09-17
3059,(2015 QD9),False,.127213,22.5,2015-08-18,35181.1189672466,12398605,2015-08-22,2015-10-01
3060,(2015 RC),False,.0254582,24.3,2015-09-08,43586.0625520053,2502653.5,2015-09-06,2015-09-12
3061,(2015 RD),False,.0304562,25.9,2015-08-30,18827.5800178104,3057096,2015-09-06,2015-09-20
3062,(2015 RC2),False,.144352,22.9,2015-08-22,14449.5493629796,14533009,2015-09-05,2015-10-09
3063,(2015 RG2),False,.023195,26.7,2015-09-07,18092.3072660747,1522670.25,2015-09-07,2015-09-09
3064,(2015 RL2),False,.198932,23.6,2015-08-28,11380.6701859222,18519164,2015-09-09,2015-10-14
3065,(2015 RQ2),False,.138311,23.9,2015-08-28,12777.5608829509,14274781,2015-09-06,2015-09-28
3066,(2015 RR2),False,.142673,22.6,2015-08-26,21898.9473064168,14058069,2015-09-08,2015-10-11
3067,(2015 RX2),False,.135395,21.7,2015-08-08,15229.3381927125,15432198,2015-09-09,2015-10-18
3068,(2015 RY2),False,.0631073,22.2,2015-08-06,27783.9289684732,9482120,2015-09-05,2015-10-02
3069,(2015 RK35),False,.15436,23.9,2015-08-20,10506.8571598357,14545776,2015-09-09,2015-09-17
3070,(2015 RO35),False,.0164427,25.7,2015-08-28,15837.778360944,1548580.5,2015-09-09,2015-09-17
3071,(2015 RV35),False,.09507,24.0,2015-09-11,27179.2482931064,9720003,2015-09-10,2015-09-17
3072,(2015 RY35),False,.141704,24.7,2015-08-26,14271.8702197945,13320441,2015-09-09,2015-09-23
3073,(2015 RB36),False,.129732,25.1,2015-08-18,11713.0658929069,12060156,2015-09-09,2015-09-17
3074,(2015 RC36),False,.114289,25.1,2015-08-17,16236.7531743136,10623529,2015-09-09,2015-09-17
3075,(2015 RU36),False,.0195813,25.5,2015-09-26,27659.3413027404,3507639.75,2015-09-11,2015-09-19
3076,(2015 RZ36),False,.048607,26.1,2015-09-02,14650.5774266982,5799015,2015-09-09,2015-10-01
3077,(2015 RK37),False,.517107,19.7,NA,NA,NA,2015-09-12,2016-02-09
3078,(2015 RO82),False,.000435715,23.4,2015-07-11,17200.6060945968,5288843,2015-09-10,2015-10-01
3079,(2015 RS82),False,.273157,23.3,2015-08-28,11202.077755181,26626518,2015-09-12,2015-09-30
3080,(2015 RX82),False,.227177,23.1,2015-09-26,17747.2150363729,23335038,2015-09-12,2015-10-14
3081,(2015 RY82),False,.023349,26.6,2015-09-03,21262.0303108449,2437635.25,2015-09-11,2015-09-16
3082,(2015 RF83),False,.139528,24.9,2015-09-01,12442.2949400271,13407269,2015-09-11,2015-09-23
3083,(2015 RG83),False,.149967,25.1,2015-09-19,10048.2880983832,14253602,2015-09-11,2015-10-18
3084,(2015 RH83),False,.0838356,24.8,2015-08-17,14735.1905652656,7913437,2015-09-11,2015-10-02
3085,(2015 RK83),False,.141011,24.9,2015-09-30,8279.3603433455,13171066,2015-09-12,2015-10-03
3086,(2015 RM83),False,.0859447,22.3,2015-09-12,25753.2294247767,9594439,2015-09-15,2015-10-02
3087,(2015 RO83),False,.00934484,25.0,2015-09-09,14160.7554396849,1278816.625,2015-09-15,2015-10-08
3088,(2015 RQ83),False,.270412,20.6,2001-05-26,17051.2236278442,3733581.75,2015-09-09,2015-09-20
3089,(2015 RX83),False,.230514,22.9,2015-09-07,6028.584254237,26917740,2015-09-12,2015-10-20
3090,(2015 RY83),False,.0804317,24.2,2015-09-07,15615.3164444921,7110701.5,2015-09-15,2015-10-09
3091,(2015 RQ150),False,.551744,18.9,NA,NA,NA,2015-09-12,2015-11-08
3092,(2015 SC),False,.230325,23.4,2015-09-05,29460.7380298929,23755514,2015-09-16,2015-09-18
3093,(2015 ST),False,.0249248,26.2,2015-09-09,24316.9118349099,2360729.25,2015-09-18,2015-10-01
3094,(2015 SU),False,.0379185,25.4,2015-09-23,19971.4108317833,3527735.75,2015-09-19,2015-10-10
3095,(2015 SP2),False,.0183084,24.9,2015-09-20,25577.6566635523,3591347.75,2015-09-20,2015-09-27
3096,(2015 SR6),False,.0257963,23.8,2015-09-17,23714.2562372993,5021950.5,2015-09-23,2015-10-03
3097,(2015 ST6),False,.0254042,24.4,2015-09-29,40485.7151934808,2468022,2015-09-23,2015-09-28
3098,(2015 SU16),False,.0391675,25.0,2015-10-01,21440.4465316557,3731188,2015-09-25,2015-10-11
3099,(2015 SX16),False,.553184,18.6,NA,NA,NA,,
3100,(2015 SJ17),False,.0134619,27.5,2015-10-03,14390.9764652538,2812500.25,2015-09-23,2015-10-05
3101,(2015 TC),False,.0916097,23.9,2015-10-03,22940.6549748953,8640956,2015-10-02,2015-10-08
3102,(2015 TD),False,.0484614,24.6,2015-09-19,17216.5899047167,4757145,2015-10-02,2015-10-18
3103,(2015 TH),False,.0601803,25.4,2015-10-10,19147.8099452189,5937159.5,2015-10-02,2015-10-10
3104,(2015 TJ),False,.00513713,22.9,2015-09-25,51787.3616046812,2412928.25,2015-10-02,2015-10-17
3105,(2015 TL),False,.0794938,25.4,2015-10-17,13209.6883195259,7556620,2015-10-03,2015-11-05
3106,(2015 TR),False,.29766,20.33,NA,NA,NA,2015-10-02,2015-10-08
3107,(2015 TB1),False,.0145452,26.4,2015-09-27,18463.9917111031,2542117,2015-10-02,2015-10-15
3108,(2015 TP21),False,.00501378,26.7,2015-10-06,21877.3188022337,2945689.25,2015-10-09,2015-10-13
3109,(2015 TC24),False,.0144504,24.6,2015-09-30,37516.6015781213,2797222.5,2015-10-08,2015-10-17
3110,(2015 TD24),False,.0997772,25.1,2015-10-13,20694.3044201764,9938541,2015-10-08,2015-10-14
3111,(2015 TY24),False,.125322,22.2,2015-10-15,18644.26666908,19373964,2015-10-09,2015-12-01
3112,(2015 TH144),False,.0641865,24.6,2015-09-24,19878.4341219233,6018140.5,2015-10-10,2015-10-22
3113,(2015 TZ144),False,.155409,23.3,2015-09-17,13783.5566746783,16122634,2015-10-10,2015-11-07
3114,(2015 TE145),False,.117533,24.2,2015-09-28,13687.5180954844,10987656,2015-10-11,2015-11-02
3115,(2015 TM145),False,.00527165,24.7,2015-10-07,48233.1935229965,1017446.125,2015-10-12,2015-10-19
3116,(2015 TS178),False,.202021,22.4,2015-10-11,47105.50314945,19318132,2015-10-10,2015-10-17
3117,(2015 TZ178),False,.35286,21.0,2015-10-01,24378.2694781954,38864820,2015-10-12,2015-11-14
3118,(2015 TR237),False,.375813,20.4,2015-09-01,8759.4737777139,44733464,2015-10-12,2015-11-10
3119,(2015 TS237),False,.253911,22.6,2015-09-02,6231.4881012486,25362018,2015-10-12,2015-11-07
3120,(2015 TT237),False,.297475,21.0,2015-12-01,7662.1444130581,28217960,2015-10-12,2016-01-14
3121,(2015 TU237),False,.00566209,24.4,2015-09-25,28031.2398962457,2687522,2015-10-13,2015-10-15
3122,(2015 TL238),False,.0276573,24.9,2015-10-27,28795.9924547252,3179334.25,2015-10-14,2015-10-26
3123,(2015 TG323),False,.114313,21.0,2015-08-28,26616.0481938477,20644824,2015-10-14,2015-11-11
3124,(2015 TV346),False,.0322153,27.3,2015-10-11,12432.937278,3101019,2015-10-14,2015-10-19
3125,(2015 UH),False,.00956195,25.4,2015-10-29,21974.7616496558,2251696.5,2015-10-16,2015-10-24
3126,(2015 UT51),False,.156278,22.9,2015-10-11,31124.1900206534,21608586,2015-10-13,2015-11-05
3127,(2015 UG52),False,.469189,20.85,NA,NA,NA,2015-10-22,2015-10-24
3128,(2015 UR67),False,.0033225,26.3,2015-10-27,27458.2997507737,1044014.25,2015-10-31,2015-11-20
3129,(2015 UW67),False,.0273422,22.7,2015-09-26,19288.5411869803,4664361.5,2015-10-31,2015-11-30
3130,(2015 US81),False,.557042,18.9,1992-12-06,51144.7471704616,7838548.5,2015-10-29,2016-02-25
3131,(2015 VX),False,.150961,23.7,2015-11-08,3564.7563136685,14673100,2015-11-01,2015-12-20
3132,(2015 VZ),False,.148277,23.1,2015-11-17,11765.0641812248,15030853,2015-11-01,2016-01-06
3133,(2015 VA1),False,.0866848,25.0,2015-11-09,9600.5943912468,9517089,2015-11-01,2015-11-30
3134,(2015 VJ1),False,.123761,24.0,2015-11-01,19968.8796366117,12054079,2015-11-02,2015-12-02
3135,(2015 VZ1),False,.0262484,23.2,2015-10-15,36528.6838912979,9221606,2015-11-03,2015-11-11
3136,(2015 VA2),False,.00925423,24.2,2015-10-20,25243.4544604561,8281057.5,2015-11-03,2015-11-14
3137,(2015 VB2),False,.0564844,25.2,2015-11-18,15915.5965610177,5457572,2015-11-03,2015-11-22
3138,(2015 VJ2),False,.200163,19.6,2015-11-16,44262.6833651122,25183056,2015-11-02,2015-12-29
3139,(2015 VU2),False,.132695,22.6,2015-08-30,13067.9310245177,12153583,2015-10-24,2015-12-02
3140,(2015 VC65),False,.0855225,23.3,2015-09-30,16902.7592173024,9459378,2015-11-07,2015-12-01
3141,(2015 VR65),False,.0150011,24.0,2015-11-04,28517.8390248744,2742612.5,2015-11-08,2015-11-17
3142,(2015 VT65),False,.107664,22.9,2015-11-09,37959.9920657793,10942423,2015-11-07,2015-11-20
3143,(2015 VU65),False,.00244891,26.4,2015-11-14,29888.2957383284,1248734.25,2015-11-09,2015-11-15
3144,(2015 VV65),False,.0941467,24.6,2015-11-12,35632.7201537724,8764499,2015-11-09,2015-11-20
3145,(2015 VF66),False,.0690474,25.5,2015-11-13,43482.6054010864,6454303,2015-11-09,2015-11-14
3146,(2015 VG66),False,.0201212,23.1,2015-11-28,41365.3452229924,3789820.25,2015-11-07,2015-11-25
3147,(2015 VJ66),False,.121392,23.3,2015-11-05,41085.0390556537,11671702,2015-11-10,2015-11-19
3148,(2015 VB105),False,.219144,23.2,2015-11-06,2512.9047244231,20937708,2015-11-09,2015-12-11
3149,(2015 VD105),False,.00710486,24.6,2015-11-16,28509.1977319706,1725499.375,2015-11-11,2015-11-13
3150,(2015 VJ105),False,.0624832,22.7,2015-10-28,39910.4166887904,23331698,2015-11-09,2015-11-20
3151,(2015 VQ105),False,.080564,24.5,2015-10-23,22737.4176424711,7518224.5,2015-11-12,2015-11-20
3152,(2015 VD106),False,.0202088,26.8,2015-11-09,18950.2494404951,2411803.5,2015-11-14,2015-11-20
3153,(2015 VT142),False,.0431145,26.3,2015-10-28,17616.6208415173,6051295.5,2015-11-14,2015-11-20
3154,(2015 VV142),False,.0350065,26.9,2015-11-20,18776.3783581209,3646782,2015-11-14,2015-11-20
3155,(2015 VY150),False,.0833634,20.2,NA,NA,NA,2015-11-14,2015-12-04
3156,(2015 WG),False,.0269065,24.0,2015-12-01,38045.4559331421,4326689.5,2015-11-17,2015-11-28
3157,(2015 WR1),False,.216555,22.4,2015-11-13,12869.8970818575,24543760,2015-11-19,2015-12-03
3158,(2015 WT1),False,.503815,19.6,NA,NA,NA,2008-05-03,2016-04-01
3159,(2015 WQ2),False,.10028,24.5,2015-11-06,19988.9538774102,9532996,2015-11-20,2015-12-02
3160,(2015 WE13),False,.0750638,24.8,2015-11-19,31525.4892256347,6991797,2015-11-23,2015-12-02
3161,(2015 XA),False,.0821831,24.0,2015-11-27,25914.5460339806,8544319,2015-12-01,2015-12-20
3162,(2015 XO),False,.0540606,26.1,2015-12-10,10357.2437895311,5012453.5,2015-12-01,2015-12-22
3163,(2015 XF1),False,.248789,23.2,2015-12-03,19867.4668074608,25513952,2015-12-02,2015-12-16
3164,(2015 XG1),False,.0718181,25.6,2015-11-18,9866.41608874,7413435,2015-12-02,2015-12-30
3165,(2015 XS1),False,.261699,23.1,NA,NA,NA,2015-12-03,2015-12-06
3166,(2015 XU1),False,.0879354,23.8,2015-11-25,32324.6589109333,9424419,2015-12-03,2015-12-18
3167,(2015 XV1),False,.0114164,26.9,2015-12-09,26940.2945733248,1518089.375,2015-12-04,2015-12-09
3168,(2015 XW1),False,.0721768,22.7,2015-11-26,51744.5616749905,9880469,2015-12-03,2015-12-07
3169,(2015 XM55),False,.146198,23.9,2015-11-11,16853.8920641221,13664658,2015-12-04,2015-12-11
3170,(2015 XN128),False,.129468,24.4,2015-12-09,7297.8760546195,13794616,2015-12-05,2016-01-01
3171,(2015 XW128),False,.382625,19.9,2015-07-01,24748.438241846,43137180,2015-12-04,2016-01-05
3172,(2015 XN129),False,.0410643,27.9,2015-12-09,11262.2438512936,3969257,2015-12-04,2015-12-08
3173,(2015 XO129),False,.00796103,25.2,2015-11-20,29472.1361575991,2809303.5,2015-11-19,2015-12-11
3174,(2015 XP129),True,.0427008,18.8,NA,NA,NA,2015-12-04,2018-01-14
3175,(2015 XQ129),False,.00601822,24.4,2015-11-16,39907.2272837028,2267166.5,2015-12-01,2015-12-08
3176,(2015 XS129),False,.0575121,25.6,2015-11-25,11205.4146149906,5366755.5,2015-12-06,2015-12-16
3177,(2015 XU129),False,.154374,24.7,2015-12-08,16156.7328890756,14462740,2015-12-06,2015-12-16
3178,(2015 XB130),False,.0574324,21.8,2015-11-28,43817.0599119634,29240728,2015-12-01,2015-12-29
3179,(2015 XU168),False,.145776,20.0,2015-10-26,55166.0235965107,21027958,2015-12-06,2015-12-18
3180,(2015 XM169),False,.0229356,25.7,2015-11-21,17658.2376057543,5189256.5,2015-12-06,2015-12-09
3181,(2015 XH261),False,.0230672,24.6,2015-11-24,27419.6106408406,2148415.25,2015-12-09,2015-12-14
3182,(2015 XO261),False,.146865,21.4,2015-11-08,16811.1526949634,29305120,2015-12-09,2016-02-06
3183,(2015 XH351),False,.239147,19.3,NA,NA,NA,2015-12-08,2015-12-30
3184,(2015 XV351),False,.0058285,26.0,2015-12-29,13893.1203121951,1280040.125,2015-12-09,2016-02-10
3185,(2015 XY351),False,.0195213,26.8,2015-12-06,17847.7858731409,2626923.5,2015-12-12,2015-12-18
3186,(2015 XB352),False,.507667,20.5,NA,NA,NA,2015-12-08,2015-12-18
3187,(2015 XX377),False,.189432,23.8,2015-12-04,23398.3345292227,17686210,2015-12-09,2015-12-15
3188,(2015 XS378),False,.0169246,24.8,2015-12-07,22098.4676656809,4009739.75,2015-12-14,2015-12-30
3189,(2015 XH379),False,.0281197,25.0,2015-12-08,16769.5582523714,7168695.5,2015-12-08,2015-12-14
3190,(2015 XL379),False,.251169,20.7,NA,NA,NA,2015-12-11,2015-12-21
3191,(2015 XV384),False,.0181177,26.4,2015-12-19,21750.8361883472,1681113,2015-12-07,2015-12-08
3192,(2015 XW384),False,.0113759,25.8,2015-12-03,27937.5442351745,2220266,2015-12-14,2015-12-15
3193,(2015 YL),False,.0479,25.6,2015-12-20,15794.9312439774,4602793.5,2015-12-17,2016-01-10
3194,(2015 YQ),False,.019906,24.2,2015-12-11,38931.8005764008,1937113.75,2015-12-17,2015-12-21
3195,(2015 YD1),False,.0592693,24.2,2015-12-21,17579.6521336719,5769204.5,2015-12-18,2016-01-03
3196,(2015 YH1),False,.0489408,25.2,2015-12-22,38293.6552324617,4611344,2015-12-18,2015-12-22
3197,(2015 YT1),False,.0301456,27.0,2015-12-31,13546.5947583763,3229301.25,2015-12-18,2016-01-04
3198,(2015 YV9),False,.0226736,25.8,2015-12-26,16583.1243280181,2240559,2015-12-29,2016-01-03
3199,(2015 YY9),True,.00197777,22.0,2015-12-16,37186.4803182898,7357135,2015-12-29,2016-01-14
3200,(2015 YL10),False,.533648,19.6,NA,NA,NA,2012-01-18,2016-01-14
3201,(2015 YQ10),False,.015986,27.0,2015-12-19,20110.81807065,1522929.625,2015-12-21,2015-12-22
3202,(2015 YV20),False,.0493253,22.225,NA,NA,NA,2015-12-29,2015-12-29
3203,(2016 AK2),False,.135955,21.9,2015-12-30,31389.8098894754,12640682,2016-01-02,2016-01-15
3204,(2016 AN2),False,.0254831,24.1,2015-12-08,29368.3665771319,8794135,2016-01-02,2016-01-13
3205,(2016 AK8),False,.203708,21.8,2015-11-28,27786.1899192842,32123888,2016-01-01,2016-01-20
3206,(2016 AO8),False,.107296,24.0,2016-01-02,17964.671033392,11794580,2016-01-03,2016-01-15
3207,(2016 AW8),False,.0665805,24.8,2015-12-25,21172.2867979627,8983713,2016-01-02,2016-01-10
3208,(2016 AF9),False,.0644903,22.2,2015-12-23,82278.7323795159,8697611,2016-01-01,2016-01-14
3209,(2016 AH9),False,.00935337,25.0,2015-12-20,30945.2443393651,3899193,2016-01-03,2016-01-13
3210,(2016 AJ9),False,.121639,24.6,2015-12-24,18214.6670451075,11307781,2016-01-04,2016-01-15
3211,(2016 AM9),False,.351671,21.5,2015-12-24,33641.7302780485,32881586,2016-01-04,2016-01-18
3212,(2016 AN9),False,.0195611,26.8,2016-01-07,19522.1184829953,1830936.25,2016-01-02,2016-01-09
3213,(2016 AU9),False,.0756785,25.4,2016-01-05,11694.5383912941,7061876.5,2016-01-05,2016-02-05
3214,(2016 AV9),False,.040845,25.2,2016-01-16,21540.2390580814,5970664.5,2016-01-04,2016-01-18
3215,(2016 AW64),False,.0750884,23.0,2016-01-20,36375.9460311836,10291237,2016-01-07,2016-01-21
3216,(2016 AX64),False,.0394065,25.5,2016-01-04,33778.6346074179,3938562.75,2016-01-07,2016-01-14
3217,(2016 AG65),False,.144531,23.4,2016-01-24,8801.0392682344,16556471,2016-01-08,2016-04-03
3218,(2016 AY65),False,.133539,24.5,2016-01-01,8520.9669434179,13138737,2016-01-09,2016-01-27
3219,(2016 AH66),False,.085676,25.9,2015-12-09,6418.1478228613,8406067,2016-01-04,2016-01-13
3220,(2016 AJ66),False,.0359588,25.3,2015-12-10,17628.7627240555,4562669,2016-01-04,2016-01-12
3221,(2016 AK131),False,.341396,20.5,2015-10-08,13227.6138105716,31462814,2016-01-09,2016-02-05
3222,(2016 AL131),False,.288889,22.2,2016-01-01,14944.6127990777,30187148,2016-01-09,2016-02-27
3223,(2016 AP131),False,.0145757,27.0,2016-01-11,18218.0942921292,1472502.75,2016-01-12,2016-01-18
3224,(2016 AS164),False,.147318,24.4,2016-01-11,27458.1369298083,13920292,2016-01-13,2016-01-30
3225,(2016 AW164),False,.1049,23.5,2016-01-11,40171.5809387357,10426414,2016-01-13,2016-01-27
3226,(2016 AY164),False,.111555,23.9,2016-01-15,44076.8285076431,10498795,2016-01-13,2016-01-29
3227,(2016 AL165),False,.108854,24.9,2016-01-08,14346.1341606083,10453515,2016-01-13,2016-02-05
3228,(2016 AC166),False,.0192337,23.3,2016-01-09,44172.6606023253,2448980.75,2016-01-15,2016-01-21
3229,(2016 AF166),False,.0218864,25.4,2016-01-21,25793.2141694491,2209676.5,2016-01-14,2016-01-17
3230,(2016 AW192),False,.00811303,25.3,2016-01-08,44683.5278264492,1541756.25,2016-01-15,2016-01-18
3231,(2016 AT193),False,.0166805,26.6,2016-01-06,33531.4666082372,1573713,2016-01-02,2016-01-03
3232,(2016 AV193),False,.189474,24.3,NA,NA,NA,2016-01-04,2016-01-05
3233,(2016 AW193),False,.00504239,25.0,2015-12-25,27488.3808778166,2995109.5,2016-01-04,2016-02-09
3234,(2016 AY193),False,.499473,20.9,NA,NA,NA,2016-01-10,2016-01-13
3235,(2016 AZ193),False,.00406738,26.561,NA,NA,NA,2016-01-03,2016-01-03
3236,(2016 AA194),False,.233732,22.9,NA,NA,NA,2016-01-03,2016-01-03
3237,(2016 BS13),False,.316586,20.9,NA,NA,NA,2016-01-18,2016-02-03
3238,(2016 BN14),False,.00195842,26.5,2016-01-24,50133.3262977133,1355145.5,2016-01-28,2016-01-29
3239,(2016 BB15),False,.0206328,24.4,2016-01-14,19374.3576893487,4411289,2016-01-29,2016-02-11
3240,(2016 BC15),False,.0748122,25.0,2016-02-08,18672.5836871553,7033123.5,2016-01-29,2016-02-12
3241,(2016 BH15),False,.0832646,25.1,2016-01-30,16376.5519730052,7790549,2016-01-29,2016-02-13
3242,(2016 BP15),False,.313057,20.8,2015-12-20,6427.5571176316,40708964,2015-11-18,2016-02-26
3243,(2016 BR15),False,.105821,23.0,2016-01-18,38564.8834613167,16413199,2016-01-30,2016-02-11
3244,(2016 BS39),False,.0250331,26.2,2016-01-16,23522.2461175634,2623335,2016-01-29,2016-02-03
3245,(2016 BT39),True,.0491592,19.9,NA,NA,NA,2016-01-30,2016-02-29
3246,(2016 BW80),False,.0929458,25.8,2016-01-30,8552.3665614898,8757243,2016-01-31,2016-02-16
3247,(2016 CL18),False,.0010674,23.8,2015-12-31,21548.965935181,7200120.5,2016-02-02,2016-02-05
3248,(2016 CF29),False,.0308431,24.9,2016-02-12,36937.406122361,2891671,2016-02-03,2016-02-10
3249,(2016 CH29),False,.00342177,26.2,2016-01-29,33989.2735633517,1013557.25,2016-02-03,2016-02-13
3250,(2016 CJ29),False,.0903986,24.0,2016-01-29,28695.0327382096,10049855,2016-02-04,2016-02-17
3251,(2016 CK29),False,.0361637,25.8,2016-02-03,16553.4942997851,3690172,2016-02-04,2016-02-28
3252,(2016 CN29),False,.0173352,24.3,2016-01-27,41173.1698014142,2201884.5,2016-02-04,2016-02-10
3253,(2016 CQ29),False,.0468317,25.0,2016-01-28,26123.4774115628,4655772.5,2016-02-04,2016-02-09
3254,(2016 CT29),False,.0240536,24.6,2016-01-21,28119.9312381865,3561529.5,2016-02-04,2016-02-05
3255,(2016 CU29),False,.0140833,26.7,2016-02-11,20186.390547875,1918173.75,2016-02-05,2016-02-11
3256,(2016 CV30),False,.213706,20.9,2016-02-08,42788.6341647246,19980802,2016-02-05,2016-02-29
3257,(2016 CY30),False,.0095518,24.6,2016-02-23,31973.1375952174,3129665.25,2016-02-05,2016-02-26
3258,(2016 CH32),False,.156127,23.9,2016-02-10,26947.273022429,14531916,2016-02-06,2016-02-18
3259,(2016 CB136),False,.163794,18.6,NA,NA,NA,2016-02-06,2016-02-26
3260,(2016 CD136),False,.00928149,26.0,2016-01-26,26359.4967207723,2528378.5,2016-01-31,2016-02-16
3261,(2016 CK136),False,.259672,23.3,2016-02-23,8362.4773054641,25776922,2016-01-31,2016-02-27
3262,(2016 CC137),False,.100559,24.5,2016-02-09,51469.344839854,9383183,2016-02-08,2016-02-12
3263,(2016 CJ137),False,.0728368,25.1,2016-01-26,18140.1929095332,6798553.5,2016-02-06,2016-02-27
3264,(2016 CV137),False,.02807,27.2,2016-02-07,17689.3320173895,2648577.5,2016-02-06,2016-02-11
3265,(2016 CD194),False,.10654,23.8,2016-02-13,32758.6105887246,10765940,2016-02-03,2016-02-18
3266,(2016 CG194),False,.140922,24.1,2016-01-09,6077.969970074,13497978,2016-02-10,2016-03-02
3267,(2016 CN195),False,.117317,25.6,2016-02-11,8097.2770324864,10899210,2016-02-10,2016-03-04
3268,(2016 CK246),False,.148755,21.9,2016-03-15,25205.6172877608,25626716,2016-02-10,2016-03-16
3269,(2016 CL246),False,.217314,19.4,2013-08-02,67758.4087969659,20156354,2016-02-09,2016-02-26
3270,(2016 CW246),False,.0486792,25.8,2016-02-11,12337.5479090594,5264109.5,2016-02-13,2016-02-27
